timestamp,node,P1_MW,P2_MW,P3_MW,P4_MW,residential_MW,non_residential_MW,total_demand_MW
2024-01-01 00:00:00+00:00,N32,1071.6639717226933,719.7189489604474,254.77408144448827,177.02754392357357,2223.1845460512022,4792.887758389646,7016.072304440847
2024-01-01 00:30:00+00:00,N32,1130.5205150748627,791.8377728130931,270.18812542704467,178.65076199914472,2371.197175314145,4760.175106514202,7131.372281828348
2024-01-01 01:00:00+00:00,N32,1213.956075385823,1053.7007627075432,291.3906085785623,180.9746280759377,2740.022074747866,4581.920152917006,7321.942227664871
2024-01-01 01:30:00+00:00,N32,1299.7527201396188,1363.429141633763,317.56971803461124,183.52472751656003,3164.276307324553,4348.395638925712,7512.671946250263
2024-01-01 02:00:00+00:00,N32,1417.6160254753713,1506.9461244750855,351.12701170251273,187.24132043306759,3462.930482086037,4252.777688050655,7715.708170136692
2024-01-01 02:30:00+00:00,N32,1548.605253178445,1734.7775725568063,390.486439910365,191.66585683513986,3865.535122480756,4096.207141141113,7961.74226362187
2024-01-01 03:00:00+00:00,N32,1754.245023991753,1693.7211117827949,439.8261783406355,199.49864039866566,4087.2909545138486,4177.442386836963,8264.733341350811
2024-01-01 03:30:00+00:00,N32,1969.9184223426662,1811.0942158247215,492.86351708003656,209.2170059989816,4483.0931612464055,4121.465572448421,8604.558733694828
2024-01-01 04:00:00+00:00,N32,2240.879243528552,1744.3913917199811,551.063036901583,223.01822445140817,4759.3518966015245,4071.7653435285783,8831.117240130103
2024-01-01 04:30:00+00:00,N32,2520.582438189471,1852.5722138863284,608.2309207350188,240.23940307862202,5221.62497588944,3898.3653194586113,9119.990295348052
2024-01-01 05:00:00+00:00,N32,2796.264695197372,1936.5500368114967,660.7807918772858,261.8792147050474,5655.474738591202,3751.5453903294597,9407.020128920662
2024-01-01 05:30:00+00:00,N32,3051.297695346159,2090.3037461762033,705.1864783144325,288.41087834035284,6135.198798177146,3581.9420229105053,9717.140821087653
2024-01-01 06:00:00+00:00,N32,3375.9577270332034,2373.660761905465,744.0266402045479,322.2288993031163,6815.874028446332,3235.3088467310386,10051.182875177372
2024-01-01 06:30:00+00:00,N32,3581.684220768767,2649.5894792199933,763.9805459611562,359.5110723029485,7354.765318252865,2989.3750527361367,10344.140370989
2024-01-01 07:00:00+00:00,N32,3713.969907982955,2842.144023170792,767.040837816236,400.9107662860692,7724.0655352560525,2904.2060889667305,10628.271624222783
2024-01-01 07:30:00+00:00,N32,3743.5870358393367,2992.597962653112,753.145068643245,444.832994833998,7934.163061969691,2937.993697079539,10872.15675904923
2024-01-01 08:00:00+00:00,N32,3680.7472443716742,3080.626788149514,723.4795423536256,489.235876288671,7974.089451163483,3106.4768142213647,11080.566265384849
2024-01-01 08:30:00+00:00,N32,3523.618495153224,3140.2534471349527,681.4182740213906,531.9723261788973,7877.262542488465,3345.05517983287,11222.317722321335
2024-01-01 09:00:00+00:00,N32,3314.0933930905603,3286.388019645023,632.5600764897679,571.5111336820044,7804.552622907357,3569.7438609922347,11374.29648389959
2024-01-01 09:30:00+00:00,N32,3062.1333095637724,3367.0408415555407,582.1956823674991,605.2986542727097,7616.668487759522,3770.390901147327,11387.059388906851
2024-01-01 10:00:00+00:00,N32,2758.841296005608,3319.2794596093295,532.8157800948878,629.925274374279,7240.861810084104,4150.8538882486855,11391.71569833279
2024-01-01 10:30:00+00:00,N32,2434.149298818605,3060.8168101284864,488.57244568126197,642.8632853700815,6626.401839998435,4683.765686369236,11310.167526367672
2024-01-01 11:00:00+00:00,N32,2131.277312535307,2799.7094595099693,454.0720446810462,644.7781888369792,6029.837005563302,5190.408900709524,11220.245906272827
2024-01-01 11:30:00+00:00,N32,1860.2912885636608,2589.5129541010688,431.2466924261398,634.6619800470875,5515.712915137958,5519.405400759293,11035.118315897249
2024-01-01 12:00:00+00:00,N32,1651.7548652513935,2392.574165828028,422.58260492084736,616.3880000611039,5083.299636061373,5753.52938667134,10836.829022732712
2024-01-01 12:30:00+00:00,N32,1501.2387709347836,2160.4693101312864,426.59512024254354,590.679429712475,4678.982631021088,6052.090271981736,10731.072903002825
2024-01-01 13:00:00+00:00,N32,1384.6834452276294,1948.0206439012384,440.22193030415616,557.4883616609322,4330.414381093957,6280.913631078654,10611.328012172611
2024-01-01 13:30:00+00:00,N32,1356.9655860147682,1767.663094032849,466.43534805710175,525.0865815095897,4116.150609614309,6387.4838116471965,10503.634421261506
2024-01-01 14:00:00+00:00,N32,1358.8400341759605,1572.513553274641,498.1008349648278,491.7932979667978,3921.2477203822277,6420.759060465249,10342.006780847476
2024-01-01 14:30:00+00:00,N32,1399.9924716103174,1439.765209368107,533.6596797463876,462.25624007990825,3835.6736008047205,6441.929809424919,10277.60341022964
2024-01-01 15:00:00+00:00,N32,1508.8372573067145,1234.628248011225,573.6826246977189,440.8065690395992,3757.954699055257,6491.916830352477,10249.871529407734
2024-01-01 15:30:00+00:00,N32,1638.41602093083,1183.8177459580709,610.5737019672619,426.2068887509429,3859.0143576071055,6406.85738888693,10265.871746494035
2024-01-01 16:00:00+00:00,N32,1866.5047861546557,1336.961775659429,649.6096090527952,423.9231318152131,4276.999302682093,6071.526126791441,10348.525429473535
2024-01-01 16:30:00+00:00,N32,2098.6018463738287,1636.6586662217937,678.5180503631929,429.28408787234974,4843.062650831165,5642.352004779183,10485.414655610346
2024-01-01 17:00:00+00:00,N32,2338.3335217302056,1831.7142243370297,696.297685763807,443.27346694245966,5309.618898773502,5387.270239297919,10696.88913807142
2024-01-01 17:30:00+00:00,N32,2537.228211389127,1993.351413964217,698.8450850963645,463.60469015038177,5693.0294006000895,5198.885126441648,10891.914527041738
2024-01-01 18:00:00+00:00,N32,2746.0171717178014,2127.694538507251,690.8051118656829,491.2747188563832,6055.791540947118,5011.43097889121,11067.222519838328
2024-01-01 18:30:00+00:00,N32,2987.328226821157,2328.8277395984933,674.9316176280709,525.4657257583655,6516.553309806087,4712.958847079523,11229.51215688561
2024-01-01 19:00:00+00:00,N32,3296.5599093030355,2720.6417957677904,654.1277937421601,565.5030441885971,7236.832543001583,4033.291923337212,11270.124466338795
2024-01-01 19:30:00+00:00,N32,3443.5712165821083,2981.32884440508,617.6022291522772,600.3574785338425,7642.859768673307,3691.7364395860513,11334.59620825936
2024-01-01 20:00:00+00:00,N32,3707.3107999188064,3337.9366531352152,583.9736563935575,639.0029258559377,8268.224035303518,3100.9720077793695,11369.196043082886
2024-01-01 20:30:00+00:00,N32,3727.399561686189,3621.4637482566554,538.4446761843469,664.4943324097525,8551.802318536944,2892.7116380772754,11444.51395661422
2024-01-01 21:00:00+00:00,N32,3694.8073112851985,3864.2338110337932,493.710257296442,682.0925083344005,8734.843887949832,2671.294775325489,11406.13866327532
2024-01-01 21:30:00+00:00,N32,3447.8474548749905,3883.0401843038903,445.1164983767509,683.3648901572946,8459.369027712924,2806.2005691859895,11265.569596898915
2024-01-01 22:00:00+00:00,N32,3280.3001237486856,4006.703880655807,405.881641453177,679.3325550221936,8372.218200879865,2749.009397411034,11121.227598290896
2024-01-01 22:30:00+00:00,N32,3042.5365840655886,3967.0513029920617,370.752067137952,662.9949941887954,8043.334948384399,2867.0338848182114,10910.36883320261
2024-01-01 23:00:00+00:00,N32,2777.5186115802,3876.039863137882,341.0319343091975,635.546447564979,7630.136856592258,3082.460866062323,10712.597722654582
2024-01-01 23:30:00+00:00,N32,2508.8522170600318,3696.1843319458717,316.5764328234808,600.2840998342186,7121.897081663602,3165.143170706176,10287.040252369778
2024-01-02 00:00:00+00:00,N32,1555.772371414686,1732.3892539290787,284.30638963493794,193.2150502782368,3765.6830652569392,3274.972967436382,7040.656032693321
2024-01-02 00:30:00+00:00,N32,1606.3161333723838,1691.4533357873174,299.49446020573106,194.03881440196884,3791.302743767402,3291.1671985307516,7082.469942298154
2024-01-02 01:00:00+00:00,N32,1659.893738510676,1659.4856110615851,319.26456521427065,194.71143609095031,3833.355350877482,3404.5663909043,7237.921741781783
2024-01-02 01:30:00+00:00,N32,1742.1278637548223,1738.0426119713243,346.00809859727036,196.32756788144877,4022.5061422048666,3351.190456792633,7373.696598997499
2024-01-02 02:00:00+00:00,N32,1836.1170764538024,1762.7529317038711,378.6503646772356,198.672864729496,4176.193237564405,3480.403078729366,7656.596316293771
2024-01-02 02:30:00+00:00,N32,2016.8027186900551,1817.828474088525,421.9278364769013,203.85937415475755,4460.418403410239,3478.35878331012,7938.777186720358
2024-01-02 03:00:00+00:00,N32,2181.192389271497,1880.7230611036905,468.77610663879096,209.86145409942338,4740.553011113401,3522.589960391812,8263.142971505213
2024-01-02 03:30:00+00:00,N32,2438.452957159499,1970.7579182946404,524.7605517544955,220.1061076598392,5154.077534868474,3392.22663009605,8546.304164964524
2024-01-02 04:00:00+00:00,N32,2687.5033028433168,2078.0324276452025,581.5163324159124,232.83647857256534,5579.8885414769975,3220.3122840920546,8800.200825569053
2024-01-02 04:30:00+00:00,N32,2980.1725600942914,2230.921631054436,639.1917660997171,250.16953640481483,6100.4554936532595,2971.388667533497,9071.844161186757
2024-01-02 05:00:00+00:00,N32,3192.2144615578613,2335.3929431309657,686.9414098395312,270.12689697321,6484.675711501568,2920.69924086254,9405.374952364109
2024-01-02 05:30:00+00:00,N32,3369.713026808569,2438.8597875788937,725.6804561737653,295.098672926225,6829.351943487453,2899.305593533201,9728.657537020654
2024-01-02 06:00:00+00:00,N32,3570.4601363822057,2588.6744363724492,756.4079244884825,326.4888508350829,7242.03134807822,2838.179463603658,10080.210811681878
2024-01-02 06:30:00+00:00,N32,3680.037105413253,2638.773064344854,770.5105738927173,361.99452484328737,7451.3152684941115,2924.258061938852,10375.573330432962
