timestamp,node,P1_MW,P2_MW,P3_MW,P4_MW,residential_MW,non_residential_MW,total_demand_MW
2024-01-01 00:00:00+00:00,N31,419.34677154366256,281.6291539410446,99.69420578262584,69.27164762226792,869.9417788896008,1875.4778185002958,2745.4195973898964
2024-01-01 00:30:00+00:00,N31,442.377592855381,309.8495632746886,105.72578821058268,69.9068199127088,927.859764253361,1862.6772155925137,2790.536979845875
2024-01-01 01:00:00+00:00,N31,475.0262903683655,412.3176897551255,114.02241205248089,70.81615881232344,1072.1825509882954,1792.9252772283933,2865.1078282166886
2024-01-01 01:30:00+00:00,N31,508.59889048941596,533.5157510740812,124.26641140484787,71.81402381082783,1238.1950767791727,1701.546119579626,2939.7411963587983
2024-01-01 02:00:00+00:00,N31,554.7193143164496,589.6745704467726,137.39752631837453,73.26834277815688,1355.0597538597535,1664.1303996719955,3019.1901535317493
2024-01-01 02:30:00+00:00,N31,605.9759686350437,678.8260066526633,152.79904170405587,74.99968310940254,1512.6007001011653,1602.8636639247836,3115.4643640259487
2024-01-01 03:00:00+00:00,N31,686.4437050402512,662.7604350454415,172.10589587242256,78.0646853733909,1599.374721331506,1634.6513687622896,3234.0260900937956
2024-01-01 03:30:00+00:00,N31,770.8376435253911,708.689040974891,192.85963711827515,81.867524086558,1754.253845705115,1612.7473979145993,3367.001243619715
2024-01-01 04:00:00+00:00,N31,876.865790945955,682.5879358904273,215.63336226583684,87.26800087229014,1862.3550899745094,1593.299482250313,3455.6545722248225
2024-01-01 04:30:00+00:00,N31,986.314867117619,724.9195619555198,238.00340376587693,94.00672294380861,2043.2445557828241,1525.447298918587,3568.6918547014116
2024-01-01 05:00:00+00:00,N31,1094.1905329033195,757.7804491871074,258.56639682154656,102.47447531936636,2213.01185423134,1467.996022302832,3681.007876534172
2024-01-01 05:30:00+00:00,N31,1193.9860547006708,817.9449441559055,275.942534992604,112.85643065492066,2400.7299645041007,1401.6294872258497,3802.3594517299507
2024-01-01 06:00:00+00:00,N31,1321.0269366651664,928.8237763977904,291.14085921047524,126.08956929252376,2667.081141565956,1265.9904182860585,3933.0715598520146
2024-01-01 06:30:00+00:00,N31,1401.5286081269087,1036.795883173041,298.94890928914805,140.67824568376244,2877.9516462728598,1169.7554554184883,4047.707101691348
2024-01-01 07:00:00+00:00,N31,1453.2925726889823,1112.1433134146575,300.14641479765754,156.87812593802707,3022.4604268393246,1136.4284695956771,4158.888896435002
2024-01-01 07:30:00+00:00,N31,1464.8818835893055,1171.0165940816526,294.7089399038785,174.06508493504268,3104.672502509879,1149.649707552863,4254.322210062742
2024-01-01 08:00:00+00:00,N31,1440.2923999715247,1205.4626562324183,283.10069048620124,191.44012550426254,3120.2958721944065,1215.5778838257513,4335.873756020158
2024-01-01 08:30:00+00:00,N31,1378.8072372338702,1228.794827139764,266.64193331271804,208.16308415695983,3082.4070818433124,1308.9346355867751,4391.341717430088
2024-01-01 09:00:00+00:00,N31,1296.8191538180454,1285.9779207306613,247.52350819164826,223.63479144078428,3053.955374181139,1396.856293431744,4450.811667612883
2024-01-01 09:30:00+00:00,N31,1198.226077655389,1317.5377206086898,227.81570179597787,236.85599515019072,2980.4354952102476,1475.370352622867,4455.805847833115
2024-01-01 10:00:00+00:00,N31,1079.5465940891509,1298.848484194955,208.4931313414778,246.49249866819608,2833.3807082937797,1624.247173662529,4457.627881956309
2024-01-01 10:30:00+00:00,N31,952.4932038855411,1197.710925702451,191.1805222231025,251.55519862307534,2592.9398504341702,1832.7778772749184,4425.717727709089
2024-01-01 11:00:00+00:00,N31,833.9780788181636,1095.538484156075,177.68036530997458,252.30450867533966,2359.501436959553,2031.0295698428567,4390.53100680241
2024-01-01 11:30:00+00:00,N31,727.9400694379542,1013.2876776917224,168.74870573196776,248.34599219233857,2158.3224450539833,2159.767330731897,4318.08977578588
2024-01-01 12:00:00+00:00,N31,646.3388603157626,936.2246735848804,165.35841062120113,241.19530437173626,1989.1172488935806,2251.3810643496545,4240.498313243235
2024-01-01 12:30:00+00:00,N31,587.4412581918718,845.401034399199,166.92852531229963,231.135429017925,1830.9062469212952,2368.2092368624185,4199.115483783714
2024-01-01 13:00:00+00:00,N31,541.8326524803766,762.268947613528,172.26075533640892,218.14761978036478,1694.5099752106787,2457.7488121612123,4152.258787371891
2024-01-01 13:30:00+00:00,N31,530.9865336579528,691.6942541867669,182.51817967451808,205.46866232983942,1610.6676298490772,2499.450187166294,4110.117817015372
